station_id,Aluminium_2019,Aluminium_2020,Ammonium_2019,Ammonium_2020,Boron_2019,Boron_2020,Chloride_2019,Chloride_2020,Coli-like-bacteria-Colilert_2019,Coli-like-bacteria-Colilert_2020,Coli-like-bacteria_2019,Coli-like-bacteria_2020,Colony-count-at-22-C_2019,Colony-count-at-22-C_2020,Color-Pt-Co-unit_2019,Color-Pt-Co-unit_2020,Color-Pt/Co-scale_2019,Color-Pt/Co-scale_2020,Electrical-conductivity_2019,Electrical-conductivity_2020,Enterococci_2019,Enterococci_2020,Escherichia-coli-Colilert_2019,Escherichia-coli-Colilert_2020,Escherichia-coli_2019,Escherichia-coli_2020,Fluoride_2019,Fluoride_2020,Iron_2019,Iron_2020,Manganese_2019,Manganese_2020,Nitrate_2019,Nitrate_2020,Nitrite_2019,Nitrite_2020,Odour-dilution-level_2019,Odour-dilution-level_2020,Oxidability_2019,Oxidability_2020,Smell-ball-units_2019,Smell-ball-units_2020,Sodium_2019,Sodium_2020,Sulphate_2019,Sulphate_2020,Taste-ball-units_2019,Taste-ball-units_2020,Taste-dilution-degree_2019,Taste-dilution-degree_2020,Turbidity-NTU_2019,Turbidity-NTU_2020,pH _2019,pH _2020,compliance_2019,compliance_2020,compliance_2021
665,,,,,,,,,,,0.0,0.0,4.0,3.0,,,6.8,4.5,604.0,601.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,2.8,,,,1.0,1.0,0.73,0.7,7.59,7.81,0.0,0.0,0.0
618,,,0.42,0.47,,,,,0.0,0.0,,,,,,,8.0,9.0,1197.0,1184.0,,,0.0,0.0,,,,,68.0,640.0,20.0,30.0,,,,,,,,,,,,,,,,,,,0.75,2.3,7.7,7.9,0.0,1.0,1.0
454,,,,,,,,,,0.0,,0.0,,67.0,,,,5.0,,680.0,,,,0.0,,0.0,,,,30.0,,,,,,,,,,,,,,,,,,,,,,0.5,,7.4,,0.0,0.0
1190,,,,,,,,,0.0,0.0,,,10.0,19.0,,,3.0,2.8,653.0,608.0,,,0.0,0.0,,,,,62.0,47.0,,,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,7.6,7.9,0.0,0.0,0.0
878,,5.0,,0.11,,0.941,,12.0,0.0,0.0,,,4.0,3.0,,,,2.0,,539.0,,0.0,0.0,0.0,,,,0.45,,25.0,,23.7,,0.45,,0.13,,2.0,,1.1,,,,12.4,,5.0,,,,2.0,,1.0,,7.6,0.0,0.0,0.0
1078,,,0.05,0.05,,,,,,,0.0,0.0,,,2.4,2.9,,,473.0,472.0,,,,,0.0,0.0,,,20.0,20.0,20.0,20.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.3,0.2,7.8,7.6,0.0,0.0,0.0
1118,,,,,,,,,0.0,0.0,,,4.0,0.0,,,2.0,2.0,540.0,586.0,,,0.0,0.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,8.0,7.8,0.0,0.0,0.0
1714,,,0.08,0.5,,,4.4,,,,0.0,0.0,33.0,0.0,,5.0,6.3,,569.0,503.0,0.0,,,,0.0,0.0,0.61,,40.0,199.0,30.0,,1.0,1.1,0.004,0.006,1.0,,0.3,,,0.0,,,23.9,,,0.0,1.0,,0.92,,7.24,7.56,0.0,0.0,0.0
1000,,,0.05,0.08,,,,,0.0,,,0.0,,,5.0,,,7.4,472.0,557.0,,,0.0,,,0.0,,,124.0,,,,0.89,,0.004,,,1.0,,,0.0,,,,,,0.0,,,1.0,,0.73,7.45,7.39,0.0,0.0,0.0
1022,,,,,,,,,,,0.0,0.0,0.0,15.0,5.0,5.0,,,527.0,553.0,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,7.36,7.16,0.0,0.0,0.0
483,,,0.28,,,,,,,,0.0,,,,,,11.5,,901.0,,0.0,,,,0.0,,,,,,,,,,,,3.0,,,,,,,,,,,,3.0,,1.0,,7.48,,0.0,,0.0
567,,,0.03,0.03,,,,,,,0.0,0.0,0.0,,5.0,5.0,,,394.0,397.0,,,,,0.0,0.0,,,10.0,10.0,1.1,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.3,0.5,7.7,7.7,0.0,0.0,0.0
371,5.0,5.0,0.05,0.05,0.145,0.13,21.0,20.0,0.0,0.0,,,37.0,300.0,,,6.0,4.0,760.0,731.0,0.0,0.0,0.0,0.0,,,0.55,0.5,99.0,34.0,2.3,2.0,0.45,0.5,0.01,0.01,2.0,4.0,1.8,2.3,,,19.7,18.0,45.0,38.0,,,2.0,4.0,2.4,1.2,7.6,7.4,0.0,0.0,0.0
684,,,,,,,,,,0.0,0.0,,2.0,70.0,,,3.0,3.0,696.0,693.0,,,,0.0,0.0,,1.25,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,1.0,0.5,1.0,7.48,7.6,0.0,0.0,0.0
183,,,,,,,,,,,0.0,0.0,5.0,0.0,,,10.9,11.5,1095.0,1077.0,,,,,0.0,0.0,,,,,,,,,,,3.0,1.0,,,,,,,,,,,3.0,1.0,1.03,0.78,7.72,7.73,0.0,0.0,0.0
568,,,0.1,,,,,,,,0.0,0.0,,0.0,,,2.5,,952.0,980.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.5,0.5,7.8,7.2,0.0,0.0,0.0
1459,,,0.05,0.05,,,3.9,3.9,,,0.0,0.0,0.0,115.0,,,0.0,0.0,370.0,389.0,0.0,0.0,,,0.0,0.0,,,92.0,73.0,10.0,10.0,,,,,1.0,1.0,2.0,3.2,,,117.0,115.0,2.6,2.1,,,,,1.0,1.0,7.7,7.6,0.0,0.0,0.0
326,,,0.09,0.05,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,475.0,582.0,,,,,0.0,0.0,,,35.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.2,7.3,0.0,0.0,0.0
593,,,,,,,,,,,0.0,0.0,54.0,0.0,,,0.0,0.0,381.0,399.0,,,,,0.0,0.0,,,85.0,243.0,26.0,27.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,2.4,7.5,7.4,0.0,1.0,0.0
188,,,0.23,,,,,,,,0.0,0.0,17.0,74.0,,,,,889.0,987.0,0.0,,,,0.0,0.0,,,250.0,280.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.5,0.5,7.45,7.4,1.0,1.0,0.0
322,,,0.05,0.05,,0.1,,,,,0.0,0.0,0.0,46.0,,,0.0,0.0,395.0,354.0,0.0,0.0,,,0.0,0.0,,0.45,20.0,20.0,10.0,175.0,,,,,1.0,1.0,1.1,2.2,,,5.5,6.2,11.0,12.0,,,,,1.0,1.0,7.5,7.3,0.0,1.0,1.0
903,5.0,,0.05,0.01,0.42,,50.0,,0.0,0.0,,,31.0,4.0,,,3.0,5.0,574.0,590.0,0.0,,0.0,0.0,,,0.74,,47.0,50.0,5.0,,0.75,,0.02,,1.0,,0.8,,,,56.2,,20.0,,,,1.0,,1.0,0.53,7.8,7.9,0.0,0.0,0.0
173,10.0,36.0,0.09,0.06,0.3,0.3,4.3,6.2,,,0.0,0.0,0.0,,,,0.0,0.0,434.0,412.0,0.0,,,,0.0,0.0,1.1,1.5,99.0,86.0,10.0,10.0,1.0,1.0,0.01,0.012,1.0,1.0,1.1,1.1,,,27.0,27.0,8.0,9.2,,,1.0,1.0,1.6,2.0,7.7,7.5,0.0,0.0,0.0
289,,,0.53,0.5,,,26.0,26.0,0.0,0.0,,0.0,66.0,300.0,,,15.0,17.0,885.0,860.0,0.0,0.0,0.0,0.0,,0.0,0.53,0.58,72.0,180.0,5.0,20.0,0.45,0.45,0.01,0.01,2.0,8.0,4.2,4.64,,1.0,21.2,28.0,3.0,46.0,,1.0,2.0,8.0,1.1,1.8,7.2,7.3,1.0,0.0,1.0
411,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,656.0,745.0,,,,,0.0,0.0,,,20.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.2,7.1,0.0,0.0,0.0
375,,,,0.05,,,,,,,,0.0,,0.0,,,,0.0,,561.0,,,,,,0.0,,,,25.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,7.5,,0.0,1.0
400,10.0,,0.05,0.05,0.1,,4.8,,,,0.0,0.0,4.0,0.0,,,0.0,0.0,364.0,407.0,0.0,,,,0.0,0.0,0.3,,23.0,20.0,10.0,,2.5,,0.002,,1.0,1.0,1.6,,,,6.3,,11.0,,,,1.0,1.0,1.0,1.0,7.2,7.3,0.0,0.0,0.0
653,,,,,,,,,,,0.0,0.0,0.0,6.0,,,6.5,4.3,694.0,692.0,,0.0,,,0.0,0.0,,,,54.8,,30.7,,,,,1.0,1.0,,,,,,,16.7,,,,1.0,1.0,0.68,1.1,8.03,8.11,0.0,0.0,0.0
323,,,,0.05,,,,,,,0.0,0.0,121.0,0.0,,,0.0,0.0,731.0,840.0,,,,,0.0,0.0,,,20.0,20.0,10.0,20.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.3,7.1,0.0,0.0,1.0
1107,5.0,,0.25,,0.444,,61.0,,0.0,2.0,,,38.0,14.0,,,4.0,7.0,634.0,652.0,0.0,,0.0,0.0,,,1.16,,200.0,386.0,5.0,,0.45,,0.01,,1.0,2.0,1.9,,,,75.6,,5.0,,,,1.0,2.0,1.0,2.8,7.5,8.0,0.0,1.0,0.0
1217,,,0.05,,,,,,0.0,0.0,,,,7.0,,,2.0,4.0,474.0,558.0,,,0.0,0.0,,,,,32.0,150.0,5.0,42.0,,,,,1.0,2.0,1.1,,,,44.5,,23.0,,,,,2.0,1.0,1.6,7.8,7.9,0.0,0.0,0.0
1145,,,,,0.362,0.351,,,,,0.0,0.0,0.0,16.0,,,3.0,3.0,596.0,575.0,,,,,0.0,0.0,1.24,1.16,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,0.5,0.5,7.71,,0.0,0.0,0.0
573,,,0.08,0.17,,,,,,,0.0,0.0,,,,,7.8,4.0,955.0,975.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.41,0.95,7.9,7.97,0.0,0.0,0.0
225,,,0.05,0.05,,,,,,,0.0,0.0,43.0,9.0,,,,0.0,379.0,370.0,0.0,0.0,,,0.0,0.0,,,20.0,68.0,10.0,10.0,,,,,,1.0,2.0,2.4,,,115.0,114.0,1.0,1.0,,,,,,1.0,7.7,7.7,0.0,0.0,0.0
615,,20.0,,0.041,,0.26,,15.0,,0.0,0.0,,0.0,0.0,,,5.0,6.1,565.0,571.0,,0.0,,0.0,0.0,,,1.4,10.0,41.0,,4.8,,0.83,,0.003,,,,1.0,,,,39.0,,2.7,,,,,0.5,0.63,7.8,7.6,0.0,0.0,0.0
844,,20.0,,0.01,,0.13,,59.0,,0.0,,,,13.0,,,,5.0,,701.0,,0.0,,0.0,,,,0.72,,45.0,,5.0,,0.76,,0.016,,2.0,,1.0,,,,45.0,,18.0,,,,2.0,,1.0,,8.0,,0.0,0.0
636,,,0.05,,,,,,,,0.0,,,,,,0.0,,270.0,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,6.7,,,,1.0,,1.0,,7.5,,0.0,,0.0
502,,,0.05,0.05,,,,,,,0.0,0.0,,,2.5,1.5,,,248.0,204.0,0.0,,,,0.0,0.0,1.39,1.19,55.0,37.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.3,0.2,7.8,8.0,0.0,0.0,0.0
993,5.0,,0.16,,0.205,,77.0,,0.0,0.0,,,7.0,13.0,,,2.0,5.0,640.0,641.0,0.0,,0.0,0.0,,,0.81,,23.0,20.0,2.6,,0.54,,0.01,,1.0,1.0,1.2,,,,43.1,,3.0,,,,1.0,1.0,1.0,1.0,7.4,7.7,0.0,0.0,0.0
1031,,,0.21,0.23,,,,,0.0,0.0,,,11.0,18.0,,,11.0,11.3,166.0,149.0,,,0.0,0.0,,,,,140.0,131.0,16.0,17.0,,,,,4.0,2.0,,,,,,,,,,,4.0,2.0,1.0,2.2,8.0,8.2,0.0,0.0,0.0
914,,,0.05,,,,,,,0.0,,,,21.0,,,4.0,5.0,577.0,560.0,,,,0.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,7.1,7.5,0.0,0.0,0.0
2202,,,0.05,,,,,,,,0.0,0.0,11.0,19.0,5.0,5.0,,,511.0,521.0,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,7.65,7.62,0.0,0.0,0.0
723,,5.0,0.23,0.09,,0.026,,23.0,,,0.0,0.0,52.0,300.0,,,3.0,3.0,739.0,716.0,,0.0,,,0.0,0.0,,0.43,130.0,80.0,29.0,29.0,,0.22,,0.035,,1.0,,1.04,1.0,1.0,,25.0,,47.0,1.0,1.0,,,0.6,0.5,7.73,7.66,0.0,0.0,0.0
1296,,,,,,,,,1.0,0.0,0.0,,30.0,9.0,,,6.0,5.0,599.0,530.0,,,0.0,0.0,0.0,,,,,54.0,,20.0,,,,,2.0,,,,,,,,,,,,2.0,,1.2,0.5,7.6,7.9,1.0,0.0,0.0
2191,,,0.12,,,,,,0.0,,,,300.0,,,,5.0,,267.0,,,,0.0,,,,,,34.0,,86.0,,,,,,2.0,,,,,,,,,,,,2.0,,1.0,,8.3,,1.0,,1.0
921,50.0,,0.1,,0.031,,5.0,,,,0.0,0.0,86.0,21.0,4.0,2.0,,,658.0,669.0,0.0,0.0,,,0.0,0.0,0.21,,170.0,130.0,35.0,,0.91,,0.01,,1.0,1.0,1.1,,,,2.72,,4.1,,,,1.0,1.0,0.28,0.18,7.5,8.2,0.0,0.0,0.0
1739,,,0.08,,,,,,,,0.0,0.0,,,,,5.1,,454.0,,,,,,0.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.54,,7.58,,0.0,0.0,0.0
855,,,,,,,,,,0.0,,,,0.0,,,,4.0,,423.0,,,,0.0,,,,,,160.0,,5.0,,,,,,2.0,,,,,,,,,,,,2.0,,1.0,,8.0,,0.0,0.0
2305,,,,,,,,,,2.0,0.0,,58.0,6.0,,,7.0,3.8,805.0,846.0,0.0,,,0.0,0.0,,,,2100.0,10.0,0.34,,,,,,,,4.4,,,,,,,,,,,,6.7,0.5,7.6,7.4,1.0,1.0,0.0
644,,,,,,,,,,,0.0,0.0,4.0,26.0,,,0.0,0.0,439.0,429.0,,,,,0.0,0.0,,,27.0,111.0,83.0,42.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.3,7.3,7.4,1.0,0.0,0.0
1675,5.0,,0.25,,0.432,,,,,,0.0,0.0,4.0,,,,,,607.0,,0.0,,,,0.0,0.0,,,,,,,,,,,1.0,,,,,,,,15.8,,,,,,,,7.52,,0.0,0.0,0.0
698,,,0.08,,,,,,,,0.0,0.0,6.0,0.0,,,10.1,9.1,667.0,654.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,16.2,,,,1.0,1.0,0.7,0.5,7.23,7.15,0.0,0.0,0.0
1755,,,0.41,0.41,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,381.0,471.0,0.0,0.0,,,0.0,0.0,,,477.0,129.0,12.0,48.0,,,,,1.0,1.0,2.5,1.7,,,26.0,25.0,3.3,3.8,,,,,1.0,1.0,7.4,7.4,1.0,0.0,1.0
670,,,0.15,0.11,,,,177.0,,,0.0,0.0,0.0,3.0,,,10.8,7.7,872.0,885.0,0.0,0.0,,,0.0,0.0,,0.42,549.0,531.0,53.0,81.3,,1.0,,0.008,1.0,1.0,,1.92,,,,,,2.8,,,1.0,1.0,1.62,2.35,8.08,8.18,1.0,1.0,0.0
1105,,,,0.22,,,,,,0.0,,,,4.0,,,2.0,2.0,517.0,428.0,,0.0,,0.0,,,1.3,,15.0,23.0,,550.0,,,,,4.0,4.0,,1.2,,,,68.1,,10.0,,,4.0,,1.0,1.3,7.8,8.1,0.0,1.0,0.0
985,,,,0.09,,,,4.0,0.0,0.0,,,64.0,16.0,,,3.0,7.0,604.0,647.0,,0.0,0.0,0.0,,,,0.96,34.0,490.0,,5.9,,1.5,,0.151,2.0,4.0,,1.7,,,,7.3,,41.0,,,2.0,1.0,1.0,1.0,7.0,7.2,0.0,1.0,0.0
872,,,,,,,,,,0.0,,,,3.0,,,,3.0,,574.0,,,,0.0,,,,,,27.0,,5.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,7.9,,0.0,0.0
602,,,,0.05,,,,,,,0.0,0.0,2.0,7.0,1.7,2.2,,,605.0,610.0,,,,,0.0,0.0,,,20.0,80.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.2,0.2,7.7,7.7,0.0,0.0,0.0
542,,,,,,,,,,,0.0,0.0,44.0,0.0,5.0,5.0,,,1062.0,872.0,,,,,0.0,0.0,,,10.0,10.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.3,0.3,6.5,7.5,0.0,0.0,0.0
548,,,0.03,0.03,,,,,,,0.0,0.0,23.0,,5.0,5.0,,,457.0,451.0,,,,,0.0,0.0,,,60.0,45.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.3,0.3,7.5,7.4,0.0,0.0,0.0
399,10.0,,0.05,,0.2,,3.2,,,,0.0,0.0,16.0,0.0,,,0.0,0.0,387.0,466.0,0.0,,,,0.0,0.0,0.6,,20.0,20.0,6.0,,1.0,,0.002,,1.0,1.0,1.1,,,,30.0,,8.8,,,,1.0,1.0,1.0,1.0,7.7,7.7,0.0,0.0,0.0
755,,,0.05,0.03,,,,,,,0.0,0.0,0.0,,5.0,5.0,,,542.0,517.0,,,,,0.0,0.0,,,31.0,32.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.3,0.3,7.5,7.1,0.0,0.0,0.0
1904,,,,,,,,,0.0,0.0,,,63.0,26.0,,,2.0,4.0,628.0,633.0,,,0.0,0.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,1.0,1.0,7.7,8.0,0.0,0.0,0.0
295,,,0.17,,,,,,,,0.0,,0.0,,,,0.0,,1921.0,,,,,,0.0,,,,56.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,7.4,,0.0,,0.0
1009,,,,,,,,,0.0,0.0,,,300.0,5.0,,,3.0,4.1,612.0,650.0,,,0.0,0.0,,,,,80.0,280.0,170.2,80.0,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,3.2,8.1,8.0,1.0,1.0,0.0
1076,,,,,,,,,,,0.0,0.0,4.0,5.0,,,5.4,6.2,640.0,653.0,,,,,0.0,0.0,,,,,,,23.2,,0.004,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.49,0.5,7.37,7.33,0.0,0.0,0.0
1214,,,,,,,,,0.0,0.0,,,8.0,6.0,,,3.0,3.0,462.0,439.0,,,0.0,0.0,,,,,,34.0,,5.0,,,,,2.0,1.0,,,,,,,,,,,2.0,1.0,1.0,1.0,7.8,7.9,0.0,0.0,0.0
1727,5.0,,0.13,0.29,,0.078,,,,,0.0,0.0,123.0,,,,6.8,5.7,525.0,519.0,,,,,0.0,0.0,,,58.0,,30.4,,,,,,1.0,2.0,,,,,8.4,6.5,,,,,1.0,2.0,0.59,29.0,7.48,7.43,0.0,0.0,0.0
912,,10.0,,0.23,,0.5,,18.0,,0.0,0.0,0.0,4.0,9.0,,,,7.0,,466.0,0.0,0.0,,0.0,0.0,,,0.6,97.0,1105.0,32.0,26.0,,1.0,,0.005,1.0,4.0,,1.1,,,,42.0,18.6,2.7,,,,4.0,,8.8,,7.8,0.0,1.0,0.0
265,,,,,,,,,,,0.0,,0.0,,,,0.0,,401.0,,,,,,0.0,,,,20.0,,19.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,7.4,,0.0,,0.0
1566,,,0.15,0.07,,,,,0.0,,,0.0,,0.0,,,37.0,14.0,347.0,357.0,,,0.0,0.0,,,0.86,0.84,2750.0,245.0,26.0,14.0,,,,,2.0,4.0,,,,,,,,,,,2.0,4.0,3.0,1.0,7.5,7.8,1.0,1.0,0.0
1221,,,,,,,,,,,,0.0,,6.0,,,,0.0,,610.0,,,,,,0.0,,,,20.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,7.4,,0.0,0.0
725,,,0.05,0.05,,,13.0,,0.0,,,0.0,10.0,18.0,,,4.0,3.0,595.0,603.0,0.0,0.0,0.0,,,0.0,1.4,,31.0,50.0,5.0,,0.52,,0.01,,2.0,,0.96,2.64,,1.0,13.8,,32.0,,,1.0,2.0,,1.0,0.5,7.5,7.36,0.0,0.0,0.0
1465,,,0.24,0.2,,,,182.0,,,0.0,0.0,0.0,48.0,,,8.1,11.8,878.0,883.0,0.0,0.0,,,0.0,0.0,,0.53,889.0,767.0,,79.5,,1.0,,0.011,1.0,1.0,,2.53,,,,,,2.8,,,1.0,1.0,2.0,2.79,7.87,8.02,1.0,1.0,0.0
825,,,0.19,0.5,,,,273.0,0.0,3.0,,,7.0,16.0,,,2.0,4.0,723.0,1161.0,,,0.0,0.0,,,,,18.0,90.0,26.0,76.0,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,7.7,7.9,0.0,1.0,1.0
938,8.2,,,,0.008,,,,,,0.0,0.0,4.0,5.0,,,7.6,8.8,597.0,505.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,5.9,,10.0,,,,1.0,1.0,0.54,1.05,7.62,7.91,0.0,0.0,0.0
1099,,5.0,,0.12,,0.5,,57.0,0.0,3.0,,,300.0,26.0,,,11.0,12.0,579.0,623.0,,0.0,0.0,0.0,,,,1.2,,196.0,,4.0,,0.5,,0.01,2.0,2.0,,2.6,,,,68.0,,8.0,,,2.0,2.0,1.0,1.0,7.6,7.9,0.0,1.0,0.0
508,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,427.0,441.0,,,,,0.0,0.0,,,25.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.5,7.5,0.0,0.0,0.0
513,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,382.0,299.0,,,,,0.0,0.0,,,20.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.5,7.3,0.0,0.0,0.0
524,,,0.05,0.05,,,,,,,0.0,0.0,,,1.5,1.5,,,302.0,257.0,,0.0,,,0.0,0.0,1.3,0.79,20.0,37.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.2,0.2,8.2,8.1,0.0,0.0,0.0
966,,,0.036,0.013,,,,,,,0.0,0.0,,,,,20.0,5.0,715.0,707.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,8.0,8.1,0.0,0.0,0.0
1232,4.0,5.0,0.15,0.39,0.83,0.852,48.0,46.0,0.0,0.0,,,27.0,13.0,,,2.0,2.0,585.0,607.0,0.0,0.0,0.0,0.0,,,0.92,0.91,53.0,130.0,2.0,5.0,0.45,0.67,0.016,0.01,1.0,2.0,1.4,1.5,,,59.4,57.1,13.0,12.0,,,1.0,2.0,1.0,1.0,7.7,8.0,0.0,0.0,0.0
169,5.0,5.0,0.29,0.23,0.277,7.7,16.0,10.0,,,0.0,0.0,11.0,12.0,6.4,5.2,,,536.0,550.0,0.0,0.0,,,0.0,0.0,1.09,1.09,55.0,45.0,20.0,20.0,1.0,0.65,0.005,0.005,,,0.93,0.96,0.0,0.0,23.0,26.0,13.0,13.0,0.0,0.0,,,0.3,0.4,8.1,8.2,0.0,1.0,0.0
660,,,,,,,,,,,0.0,0.0,4.0,33.0,,,,3.0,613.0,584.0,,,,,0.0,0.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,0.6,0.5,7.2,7.2,0.0,0.0,0.0
586,,,0.05,0.06,,,,,,,0.0,206.0,9.0,29.0,1.5,3.5,,,387.0,389.0,,,,,0.0,18.0,,,20.0,20.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.2,0.2,7.9,7.9,0.0,1.0,0.0
1106,,,0.08,,,,,,0.0,0.0,0.0,,27.0,9.0,,,5.0,4.0,523.0,556.0,0.0,,0.0,0.0,0.0,,1.4,,280.0,100.0,22.0,5.0,,,,,2.0,2.0,0.56,,,,66.0,,15.0,,,,2.0,2.0,3.0,1.0,8.1,8.0,1.0,0.0,0.0
1237,,,,,,,,,0.0,0.0,,,4.0,0.0,,,2.0,2.0,493.0,475.0,,,0.0,0.0,,,,,30.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.5,8.1,0.0,0.0,0.0
693,,,0.15,,,,,,,,0.0,0.0,7.0,0.0,,,13.2,12.9,893.0,891.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.65,1.43,7.91,7.66,0.0,0.0,0.0
2099,,,0.05,,,,,,,,0.0,0.0,,67.0,,,0.0,,438.0,,0.0,,,,,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,7.5,,0.0,0.0,0.0
935,,,0.22,0.08,,,,,,,0.0,0.0,,,,,14.7,11.3,419.0,385.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.68,0.95,7.9,7.79,0.0,0.0,1.0
372,10.0,,0.22,,0.2,,1.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,368.0,434.0,0.0,,,,0.0,0.0,1.3,,95.0,61.0,10.0,,1.0,,0.002,,1.0,1.0,1.2,,,,12.0,,3.2,,,,1.0,1.0,1.0,1.0,7.4,7.4,0.0,0.0,0.0
923,5.0,,0.13,0.14,0.824,,58.0,,0.0,,,0.0,35.0,,,,4.0,2.0,467.0,495.0,0.0,,0.0,,,,1.2,1.2,54.0,20.0,15.7,5.0,1.2,,0.01,,1.0,2.0,0.64,,,,73.4,,3.0,,,,1.0,2.0,1.0,1.0,7.8,8.1,0.0,0.0,0.0
377,,,0.05,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,710.0,752.0,,,,,0.0,0.0,,,20.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.3,7.3,0.0,0.0,0.0
579,,,,,,,,,,,0.0,0.0,11.0,0.0,,,0.0,0.0,491.0,496.0,,0.0,,,0.0,0.0,,,20.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.5,7.4,0.0,0.0,0.0
517,,,,,,,,,,,0.0,0.0,0.0,300.0,,,0.0,0.0,475.0,370.0,,,,,0.0,0.0,,,33.0,20.0,10.0,18.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.1,0.0,0.0,0.0
344,,,0.05,0.05,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,224.0,336.0,0.0,,,,0.0,0.0,,,46.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.8,7.8,0.0,0.0,0.0
2423,,,,,,,,,,,,0.0,,0.0,,,,0.0,,477.0,,,,,,0.0,,,,20.0,,10.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,7.3,,0.0,0.0
