station_id,Aluminium_2019,Aluminium_2020,Ammonium_2019,Ammonium_2020,Boron_2019,Boron_2020,Chloride_2019,Chloride_2020,Coli-like-bacteria-Colilert_2019,Coli-like-bacteria-Colilert_2020,Coli-like-bacteria_2019,Coli-like-bacteria_2020,Colony-count-at-22-C_2019,Colony-count-at-22-C_2020,Color-Pt-Co-unit_2019,Color-Pt-Co-unit_2020,Color-Pt/Co-scale_2019,Color-Pt/Co-scale_2020,Electrical-conductivity_2019,Electrical-conductivity_2020,Enterococci_2019,Enterococci_2020,Escherichia-coli-Colilert_2019,Escherichia-coli-Colilert_2020,Escherichia-coli_2019,Escherichia-coli_2020,Fluoride_2019,Fluoride_2020,Iron_2019,Iron_2020,Manganese_2019,Manganese_2020,Nitrate_2019,Nitrate_2020,Nitrite_2019,Nitrite_2020,Odour-dilution-level_2019,Odour-dilution-level_2020,Oxidability_2019,Oxidability_2020,Smell-ball-units_2019,Smell-ball-units_2020,Sodium_2019,Sodium_2020,Sulphate_2019,Sulphate_2020,Taste-ball-units_2019,Taste-ball-units_2020,Taste-dilution-degree_2019,Taste-dilution-degree_2020,Turbidity-NTU_2019,Turbidity-NTU_2020,pH _2019,pH _2020,compliance_2019,compliance_2020,compliance_2021
1100,,,0.98,1.2,,,,136.0,0.0,0.0,0.0,,300.0,300.0,,,10.0,13.0,875.0,806.0,,0.0,0.0,0.0,0.0,,,0.69,52.0,40.0,11.0,5.0,,2.7,,0.227,4.0,2.0,,4.8,,,,73.7,,3.0,,,4.0,2.0,1.0,1.0,7.6,7.9,1.0,1.0,0.0
1119,,,0.23,0.21,,,,,,,0.0,0.0,,,,,4.6,8.1,449.0,458.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.4,2.73,7.62,7.65,0.0,0.0,0.0
1120,,,0.05,0.05,,0.16,,,,,0.0,0.0,,,5.0,5.0,,,849.0,887.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,8.23,7.95,0.0,0.0,0.0
1125,,,0.08,0.08,,,,,,,0.0,0.0,,,,,5.3,8.8,803.0,811.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.62,0.7,7.17,7.58,0.0,0.0,0.0
1127,,,0.08,0.08,,,,,,,0.0,0.0,,3.0,,,10.1,6.2,741.0,730.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.73,0.7,7.2,7.47,0.0,0.0,0.0
1128,,,0.08,0.08,,,,,,,4.0,0.0,,,,,6.8,8.1,649.0,654.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.5,1.16,7.26,7.58,1.0,0.0,0.0
1132,,,0.05,0.05,,,,,,,0.0,0.0,,4.0,5.0,5.0,,,354.0,391.0,0.0,0.0,,,0.0,0.0,,,32.0,58.0,21.1,35.3,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,7.8,7.92,0.0,0.0,0.0
1137,,,0.08,0.08,0.017,,,,,,0.0,0.0,,,,,6.9,6.4,627.0,576.0,0.0,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,0.3,,,,,,28.2,,,,1.0,1.0,1.57,0.5,7.25,7.39,0.0,0.0,0.0
1139,,,0.08,0.08,0.006,,,,,,0.0,0.0,,,,,6.7,6.5,616.0,615.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,16.2,,,,1.0,1.0,0.51,0.5,7.33,7.37,0.0,0.0,0.0
1146,,,,,,,,,0.0,0.0,,,4.0,0.0,,,6.0,5.0,439.0,426.0,,,0.0,0.0,,,,,180.0,87.0,,,,,,,4.0,8.0,,,,,,,,,,,4.0,8.0,1.0,1.0,7.7,8.0,0.0,0.0,0.0
1151,,,0.08,0.08,,,,,,,0.0,0.0,,,,,6.3,8.4,588.0,588.0,,,,,0.0,0.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,0.5,0.7,7.38,7.15,0.0,0.0,0.0
1153,,,,,,,,,,,0.0,0.0,27.0,0.0,,,5.1,6.2,587.0,603.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.5,0.65,7.43,7.47,0.0,0.0,0.0
1155,,,,,0.917,1.0,,,,,0.0,0.0,10.0,12.0,,,3.0,3.0,432.0,673.0,,,,,0.0,0.0,0.58,1.05,20.0,23.0,,,,,,,,,,,1.0,1.0,,,,,1.0,2.0,,,0.5,0.5,7.36,8.04,0.0,0.0,0.0
1162,,,0.29,0.28,,,,,,,0.0,0.0,,,,,14.7,12.0,474.0,455.0,,,,,0.0,0.0,,,,165.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.65,0.5,7.75,7.79,0.0,0.0,0.0
1165,,,0.31,,,,,,0.0,0.0,,,36.0,83.0,,,4.0,4.0,497.0,525.0,,,0.0,0.0,,,,,12.0,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,7.1,7.4,0.0,0.0,0.0
1184,,,,,,,,,0.0,0.0,,,252.0,4.0,,,2.0,2.0,334.0,323.0,,,0.0,0.0,,,,,47.0,64.0,,,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,7.6,7.9,0.0,0.0,0.0
1185,,,,,,,,,0.0,0.0,,,0.0,11.0,,,2.0,2.0,576.0,575.0,,,0.0,0.0,,,,,17.0,46.0,,,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,7.7,8.0,0.0,0.0,0.0
1194,,,,,,,,,0.0,0.0,,,0.0,41.0,,,13.0,5.0,676.0,664.0,,,0.0,0.0,,,,,1170.0,20.0,,,,,,,4.0,2.0,,,,,,,,,,,4.0,2.0,4.6,1.0,7.6,7.7,1.0,0.0,0.0
1195,,5.0,,0.05,,0.198,,11.0,0.0,0.0,,,6.0,4.0,,,4.0,4.0,617.0,595.0,,0.0,0.0,0.0,,,,0.53,58.0,20.9,,24.9,,0.65,,0.01,2.0,2.0,,2.5,,,,20.9,,3.0,,,2.0,2.0,1.0,1.0,7.6,7.7,0.0,0.0,0.0
1205,,,,,,,,,,,0.0,0.0,26.0,44.0,,,,41.0,824.0,866.0,,,,,0.0,0.0,,,122.0,,,,,,,,,1.0,,,,,,,,,,,,,1.9,3.9,7.71,7.88,0.0,0.0,0.0
1206,,,,,,,,,,,0.0,0.0,7.0,6.0,,,,,874.0,1010.0,,,,,0.0,0.0,,,43.0,57.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,7.8,7.71,0.0,0.0,0.0
1213,5.0,5.0,0.05,0.05,0.118,0.115,111.0,106.0,0.0,0.0,0.0,,20.0,300.0,,,2.0,15.0,612.0,590.0,0.0,0.0,0.0,0.0,0.0,,0.92,0.64,55.0,100.0,7.0,2.0,0.5,0.77,0.01,0.01,2.0,4.0,1.0,0.8,,,53.6,49.9,24.0,22.0,,,2.0,4.0,1.0,1.0,7.9,7.9,0.0,0.0,0.0
1228,,,0.09,0.05,0.641,0.932,,,,,0.0,0.0,15.0,2.0,,,4.0,4.0,978.0,920.0,,,,,0.0,0.0,1.36,1.5,21.0,10.0,,,,,0.003,0.003,,,,,1.0,1.0,,,,,1.0,1.0,,,0.5,0.5,7.44,7.58,0.0,0.0,0.0
1239,,,,,,,,,,,,0.0,,14.0,,2.0,,,,571.0,,0.0,,,,0.0,,1.1,,60.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.7,,7.7,,0.0,0.0
1240,,,0.37,0.13,,,,,0.0,0.0,,,142.0,300.0,,,10.0,14.0,217.0,228.0,,,0.0,0.0,,,,,79.0,120.0,5.0,5.0,,,,,4.0,8.0,,,,,,,,,,,4.0,8.0,1.0,1.0,7.9,7.6,0.0,0.0,0.0
1246,,,0.05,,,,,,,,0.0,0.0,2.0,2.0,,,5.0,7.0,676.0,681.0,,,,,0.0,0.0,0.38,,20.0,170.0,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,0.5,0.5,7.24,7.27,0.0,0.0,0.0
1247,,,,,,,,,,,0.0,0.0,63.0,10.0,,,3.0,3.0,675.0,626.0,,,,,0.0,0.0,,,20.0,33.0,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,0.5,0.5,7.61,7.76,0.0,0.0,0.0
1252,,,0.19,,,,,,,0.0,0.0,,,0.0,,,3.4,2.0,749.0,750.0,,,,0.0,0.0,,,,10.0,19.0,,,,,,,,,,,,,,,,,,,,,0.5,0.5,7.7,8.0,0.0,0.0,0.0
1259,,,0.53,0.05,,,,,,,0.0,,14.0,,,,9.0,,736.0,,0.0,,,,0.0,,,,385.0,59.0,104.6,106.5,,,,,4.0,,2.4,,,,56.7,,8.0,,,,,,2.5,,7.7,,1.0,1.0,0.0
1274,,,0.16,0.05,0.3,,,,,,0.0,0.0,,,5.0,5.0,,,241.0,266.0,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,2.0,0.0,,,,,7.86,7.78,0.0,0.0,0.0
1277,5.0,,0.17,0.05,,,27.0,,0.0,0.0,,,27.0,,,,6.0,2.0,647.0,594.0,,,0.0,0.0,,,,,185.0,20.0,26.5,5.0,0.45,,,,2.0,2.0,1.7,,,,31.5,,16.0,,,,2.0,2.0,2.4,1.0,7.6,7.9,0.0,0.0,0.0
1286,,50.0,0.2,0.23,,0.091,,6.5,,0.0,0.0,,,0.0,,,6.0,4.2,640.0,638.0,,0.0,,0.0,0.0,,,0.52,240.0,150.0,,36.0,,0.04,,0.003,,,,1.8,,,,15.0,,1.1,,,,,0.72,0.5,7.5,7.7,1.0,0.0,1.0
1291,,,0.08,0.08,,,,,,,4.0,0.0,4.0,,,,5.1,8.0,548.0,548.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.68,0.5,7.25,8.01,1.0,0.0,0.0
1292,,,0.05,0.05,,,,,0.0,0.0,,,31.0,11.0,,,3.0,3.0,518.0,508.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,7.3,7.6,0.0,0.0,1.0
1295,,,0.05,,,,,,0.0,,0.0,,156.0,,,,17.0,,642.0,,0.0,,0.0,,0.0,,,,24.0,,5.0,,,,,,2.0,,4.0,,,,2.1,,38.0,,,,2.0,,1.0,,7.0,,0.0,,0.0
1297,,,,,,,,,0.0,0.0,,,41.0,1.0,,,2.0,5.0,634.0,580.0,,,0.0,0.0,,,,,20.0,20.0,20.0,20.0,,,,,2.0,,,,,,,,,,,,2.0,,1.0,0.5,7.5,7.8,0.0,0.0,0.0
1303,,76.9,,0.05,,0.285,,43.0,0.0,0.0,,,11.0,4.0,,,2.0,8.0,523.0,485.0,,0.0,0.0,0.0,,,,0.59,45.0,150.0,5.0,14.6,,0.71,,0.01,2.0,2.0,,0.72,,,,47.1,,6.0,,,2.0,2.0,1.3,17.0,7.7,8.0,0.0,0.0,1.0
1305,,,,,,,,,0.0,0.0,,,34.0,10.0,,,3.0,14.0,598.0,578.0,,,0.0,0.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,1.0,1.0,7.4,7.5,0.0,0.0,0.0
1311,,,,,,,,,,,,0.0,,5.0,,,,0.0,,554.0,,,,,,0.0,,,,,,,,,,,1.0,1.0,,,,,,,20.1,,,,,1.0,,1.0,,7.4,0.0,0.0,0.0
1316,,5.0,,0.05,0.97,1.82,,106.0,,,0.0,0.0,86.0,3.0,,,7.9,2.9,628.0,692.0,,,,,0.0,0.0,,1.6,186.0,106.0,,2.0,,0.5,,0.01,,1.0,,1.3,,,,102.1,,30.0,,,,,1.0,1.0,7.7,8.47,0.0,1.0,0.0
1319,,5.0,,0.11,,0.555,,13.0,0.0,0.0,,,10.0,115.0,,,4.0,5.0,413.0,451.0,,0.0,0.0,0.0,,,,0.9,120.0,100.0,12.0,10.0,,0.45,,0.01,1.0,2.0,,0.64,,,,48.4,,3.0,,,1.0,2.0,1.3,1.0,7.8,8.2,0.0,0.0,0.0
1321,,,,,,,,,0.0,0.0,,,4.0,300.0,,,5.0,12.5,698.0,640.0,,,0.0,0.0,,,,,59.0,260.0,,,,,,,1.0,4.0,,,,,,,,,,,1.0,4.0,1.0,1.0,7.6,8.1,0.0,1.0,0.0
1327,5.0,,0.33,,0.301,,20.0,,0.0,,,0.0,0.0,1.0,,,3.0,7.0,599.0,709.0,0.0,,0.0,,,0.0,1.04,,100.0,200.0,2.0,,0.52,,0.01,,4.0,,1.4,,,1.0,48.1,,33.0,,,1.0,4.0,,1.0,0.5,7.3,7.43,0.0,0.0,0.0
1328,,,0.05,0.05,,,,,,,0.0,0.0,0.0,6.0,,,0.0,0.0,392.0,552.0,,,,,0.0,0.0,,,20.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.3,7.2,0.0,0.0,0.0
1341,,,,,,,,,,,0.0,0.0,27.0,0.0,,,11.1,11.2,606.0,605.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.5,0.5,7.14,7.24,0.0,0.0,1.0
1348,,,,0.05,,,,,,0.0,,,,0.0,,,,2.0,,410.0,,0.0,,0.0,,,,,,100.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,7.6,,0.0,0.0
1368,,10.0,0.08,0.05,0.006,0.1,,2.9,,,14.0,0.0,820.0,4.0,,,7.1,0.0,561.0,510.0,65.0,0.0,,,10.0,0.0,,0.1,,20.0,,10.0,,6.2,,0.002,1.0,1.0,,0.9,,,,3.4,16.4,23.0,,,1.0,1.0,0.5,1.0,7.43,7.3,1.0,0.0,0.0
1369,,,0.05,0.07,,,2.5,2.5,,,0.0,0.0,0.0,75.0,,,0.0,0.0,479.0,488.0,0.0,0.0,,,0.0,0.0,,,124.0,284.0,13.0,39.0,,1.0,,0.002,1.0,1.0,1.7,2.5,,,114.0,117.0,1.8,2.2,,,,,1.0,1.0,7.6,7.5,0.0,1.0,0.0
1374,,,,,,,,,0.0,0.0,,,4.0,0.0,,,2.0,2.0,497.0,525.0,,,0.0,0.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,1.0,1.0,7.5,7.8,0.0,0.0,0.0
1375,,,,,,,,,0.0,0.0,,,16.0,20.0,,,5.0,6.0,604.0,627.0,,,0.0,0.0,,,,,22.0,20.0,2.4,5.0,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,1.0,1.0,7.6,7.9,0.0,0.0,0.0
1385,,,0.05,0.05,,,,,0.0,0.0,,,4.0,0.0,,,2.0,4.0,420.0,456.0,,,0.0,0.0,,,,,27.0,57.0,3.5,5.0,,,,,4.0,2.0,1.2,1.4,,,43.3,38.0,8.0,10.0,,,4.0,2.0,1.0,1.0,7.8,8.1,0.0,0.0,0.0
1392,,,0.08,0.08,,,,,,,4.0,0.0,,,,,4.7,5.0,624.0,564.0,,,,,0.0,0.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,2.0,1.0,0.5,0.56,7.32,7.21,1.0,0.0,0.0
1400,5.0,,0.05,,,,102.0,,0.0,,,,,,,,11.0,,566.0,,,,0.0,,,,1.46,,170.0,,10.5,,0.45,,,,,,2.5,,,,73.4,,20.0,,,,,,2.2,,7.5,,0.0,,0.0
1402,5.0,,0.07,0.16,0.717,,60.0,,0.0,15.0,,0.0,9.0,30.0,,,4.0,2.0,516.0,524.0,0.0,,0.0,0.0,,,1.3,1.1,90.0,20.0,5.0,6.0,0.45,,0.01,,2.0,1.0,1.3,,,,80.6,,3.0,,,,2.0,1.0,1.0,1.0,7.8,8.1,0.0,1.0,0.0
1409,,,0.08,,,,,,0.0,0.0,,0.0,4.0,158.0,0.0,,,5.0,448.0,473.0,0.0,,0.0,0.0,,0.0,,,,160.0,,,,,,,,2.0,,,0.0,0.0,,,,,0.0,0.0,,2.0,0.64,1.3,7.8,7.9,0.0,0.0,0.0
1411,,,,,,,,,,,0.0,0.0,11.0,5.0,,,3.0,4.0,708.0,712.0,,,,,0.0,0.0,,,600.0,18.0,,,,,,,,,,,2.0,1.0,,,,,1.0,1.0,,,0.6,0.5,7.4,7.4,1.0,0.0,0.0
1418,,,,,,,,,0.0,0.0,,,17.0,49.0,,,3.0,2.0,386.0,428.0,0.0,0.0,0.0,0.0,,,,,27.0,55.0,21.0,49.0,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,1.0,1.0,7.8,8.1,0.0,0.0,0.0
1420,,,,,,,,,0.0,0.0,,,53.0,15.0,,,4.0,4.0,240.0,213.0,,,0.0,0.0,,,,,49.0,53.0,5.0,5.0,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,7.5,8.0,0.0,0.0,0.0
1423,,,,,,,,,0.0,0.0,,,5.0,10.0,,,2.0,3.0,501.0,525.0,,0.0,0.0,0.0,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,2.0,1.0,1.0,7.7,8.1,0.0,0.0,0.0
1424,,,,,,,,,0.0,0.0,,,9.0,9.0,,,2.0,2.0,590.0,583.0,,,0.0,0.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,3.0,7.7,8.0,0.0,0.0,0.0
1444,,,,,,,,,,0.0,0.0,,0.0,0.0,,,3.1,2.2,662.0,665.0,,,,0.0,0.0,,,,27.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.5,7.0,7.8,7.7,0.0,0.0,1.0
1447,,50.0,,,,0.6,,,,1.0,,,,27.0,,,,3.0,,831.0,0.0,0.0,0.0,0.0,,,,2.4,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,8.1,0.0,1.0,0.0
1448,,20.0,,,,,265.0,190.0,,0.0,,,,0.0,,,,6.0,1484.0,1151.0,,0.0,,0.0,,,,,220.0,820.0,20.0,,0.45,,0.01,,,,,,,,200.0,,,,,,,,,3.2,8.0,8.0,1.0,1.0,0.0
1470,,,0.02,0.36,,,,16.0,,,0.0,,,,,,5.0,,720.0,703.0,,,,,0.0,,,,130.0,3900.0,10.0,,,0.1,,0.013,,,,,,,,9.9,,17.0,,,,,0.52,,7.6,7.3,0.0,1.0,0.0
1474,,,,0.05,,0.13,,,,2.0,0.0,,5.0,300.0,,,3.0,2.0,766.0,,,0.0,,0.0,0.0,,,,,20.0,,2.0,,,,,1.0,2.0,,2.0,,,,,,32.0,,,1.0,,3.1,1.0,7.5,7.9,0.0,1.0,0.0
1477,,,0.05,0.07,,,,,,,0.0,0.0,,2.0,1.5,1.5,,,452.0,457.0,,,,,0.0,0.0,,,57.0,112.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.2,0.5,7.7,7.7,0.0,0.0,0.0
1479,,,0.05,,,,,,,,0.0,,,,,,0.0,,890.0,,,,,,0.0,0.0,,,,,,,77.0,25.0,0.002,0.002,1.0,,,,,,,,,,,,1.0,,1.0,,7.5,,1.0,0.0,0.0
1485,10.0,,0.05,,0.1,,7.3,,,,0.0,0.0,60.0,7.0,,,0.0,0.0,512.0,510.0,0.0,,,,0.0,0.0,0.1,,20.0,20.0,10.0,10.0,9.8,,0.002,,1.0,1.0,1.0,,,,5.0,,15.0,,,,1.0,1.0,1.0,1.0,7.6,7.2,0.0,0.0,0.0
1491,,,0.05,,,,,,,,4.0,,11.0,,,,4.0,,425.0,,0.0,,,,0.0,,,,130.0,,,,,,,,2.0,,,,,,,,,,,,,,1.1,,7.3,,1.0,,0.0
1522,,,0.05,,,,,,0.0,,,,,,,,3.0,,689.0,,,,0.0,,,,2.3,1.91,2020.0,2835.0,29.0,,,,,,4.0,,1.9,,,,73.9,,27.0,,1.0,,,,1.0,,7.5,,1.0,1.0,1.0
1595,,,0.57,,,0.255,,5.4,,,0.0,0.0,57.0,49.0,,,12.0,14.0,651.0,799.0,0.0,,,,0.0,0.0,,0.41,6600.0,10.0,58.2,38.0,,0.2,,0.003,2.0,,6.3,3.92,,1.0,46.2,,13.0,,,2.0,,,50.0,0.5,6.9,7.29,1.0,0.0,0.0
1613,,,0.05,,,,,,,,0.0,,,,,,27.0,,746.0,,0.0,,,,0.0,,,,75.0,,9.7,,,,,,2.0,,6.5,,,,28.6,,45.0,,,,,,1.0,,6.9,,1.0,,0.0
1656,,,,,,,,,,,0.0,0.0,0.0,1400.0,5.0,5.0,,,680.0,680.0,,,,,0.0,0.0,,,0.02,54.0,10.0,10.0,,,,,,,,,,,,,,,,,,,0.5,0.5,8.0,7.5,0.0,0.0,1.0
1664,,,0.05,0.05,,,,1.0,,,0.0,0.0,0.0,0.0,,,0.0,,475.0,470.0,0.0,0.0,,,0.0,0.0,,,100.0,523.0,10.0,14.0,,,,,1.0,1.0,1.5,1.0,,,115.0,126.0,4.8,5.3,,,,,1.0,1.0,7.6,7.7,0.0,1.0,0.0
1672,,,0.05,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,33.0,587.0,,,,,0.0,0.0,,,20.0,,10.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.5,7.6,0.0,0.0,0.0
1695,,,0.18,0.14,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,451.0,407.0,0.0,0.0,,,0.0,0.0,,,151.0,81.0,10.0,28.0,,,,,8.0,2.0,1.2,2.6,,,98.0,112.0,8.5,5.5,,,,,1.0,1.0,7.5,7.5,0.0,0.0,0.0
1724,,,0.94,0.97,,,,,,,0.0,0.0,300.0,300.0,,,5.0,16.0,560.0,481.0,,,,,0.0,0.0,,,160.0,200.0,,,,,,0.025,,,,,2.0,2.0,,,,,1.0,2.0,,,0.6,0.5,8.17,8.01,1.0,1.0,0.0
1738,,5.0,0.08,0.08,,0.007,,5.7,,,5.0,5.0,,300.0,,,7.7,7.7,600.0,595.0,,0.0,,,0.0,0.0,,0.25,,40.0,,30.0,,12.6,,0.004,1.0,2.0,,1.6,,,,3.6,,26.0,,,1.0,2.0,1.14,0.73,7.28,7.35,1.0,1.0,1.0
1759,,,,0.08,,,,,,,0.0,0.0,0.0,,,,19.7,8.0,669.0,714.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,13.4,,,,1.0,1.0,0.65,0.59,7.28,7.61,0.0,0.0,0.0
1761,,,0.08,0.08,,,,,,,0.0,0.0,,,,,8.8,5.1,411.0,403.0,,,,,0.0,0.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,2.0,1.0,1.35,0.5,7.88,7.99,0.0,0.0,0.0
1770,,5.0,0.19,0.17,,0.016,,4.0,,,0.0,0.0,,,,,15.0,12.4,155.0,180.4,,0.0,,,0.0,0.0,,0.37,,544.0,,30.0,,1.0,,0.013,1.0,1.0,,1.7,,,,5.8,,2.8,,,1.0,1.0,0.68,1.2,7.72,7.78,0.0,1.0,1.0
1771,,,0.49,0.12,,,,,,,0.0,0.0,,,,,12.2,12.6,384.0,382.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.7,0.52,7.64,7.56,0.0,0.0,1.0
1773,,,0.08,0.08,,,,,,,0.0,3.0,,,,,7.3,6.8,616.0,625.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.65,0.5,7.31,7.48,0.0,1.0,0.0
1782,,,,,,,,,,,0.0,5.0,10.0,9.0,,,12.9,5.4,635.0,638.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.1,0.65,8.02,8.18,0.0,1.0,1.0
1788,,,0.2,0.18,,,,68.0,0.0,0.0,,,5.0,0.0,,,5.0,5.0,460.0,450.0,,,0.0,0.0,,,,0.78,,260.0,,260.0,,0.1,,0.016,1.0,1.0,,,,,,36.0,,26.0,,,1.0,1.0,2.2,1.0,8.3,8.2,0.0,1.0,0.0
1790,,,0.08,0.08,,,,,,,0.0,0.0,,,,,8.7,6.8,365.0,278.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.7,0.54,7.5,8.11,0.0,0.0,0.0
1804,,,,0.08,,,,,,,0.0,0.0,,,,,,20.0,,582.0,0.0,,,,0.0,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.89,,7.14,0.0,0.0,0.0
1807,,,0.08,0.08,,,,,,,0.0,0.0,,,,,6.9,6.3,85.0,65.9,0.0,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.5,0.5,8.75,8.73,0.0,0.0,0.0
1814,,,,,,,,,,0.0,,,,49.0,,,15.0,11.0,198.0,198.0,,,,0.0,,,,,160.0,175.0,,,,,,,4.0,8.0,,,,,,,,,,,4.0,8.0,1.2,2.1,7.8,8.0,0.0,0.0,0.0
1912,,,0.49,0.28,,,,,0.0,0.0,0.0,,300.0,138.0,,,6.0,5.0,1039.0,970.0,0.0,0.0,0.0,0.0,0.0,,,,160.0,120.0,40.0,12.0,,,,,2.0,4.0,0.72,,,,75.9,,3.0,,,,2.0,4.0,1.6,1.0,7.5,7.6,0.0,0.0,0.0
1922,,,0.09,0.12,,,,170.0,,,0.0,0.0,4.0,44.0,,,9.8,11.0,847.0,852.0,0.0,0.0,,,0.0,0.0,,0.49,542.0,1701.0,58.0,114.8,,1.0,,0.023,1.0,1.0,,2.5,,,,,,2.8,,,1.0,1.0,2.38,8.0,7.99,8.04,1.0,1.0,0.0
1928,,,,,,,,,,,0.0,0.0,280.0,6.0,,,8.4,7.3,623.0,627.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.5,0.5,7.27,7.13,1.0,0.0,0.0
1934,,,,0.013,,,,14.0,,,,0.0,,16.0,,5.0,,,,607.0,,0.0,,,,0.0,,0.17,,32.0,,20.0,,20.0,,0.007,,,,1.5,,0.0,,,,27.0,,0.0,,,,,,7.77,,0.0,0.0
1935,,,,0.018,,,,6.6,,,,0.0,,22.0,,5.0,,,,535.0,,0.0,,,,0.0,,0.61,1363.0,2000.0,30.0,33.0,,0.2,,0.007,,,,1.0,,1.0,,,,93.0,,2.0,,,,,,7.98,1.0,1.0,0.0
1936,,,,0.013,,,,8.8,,,,0.0,,0.0,,5.0,,,,554.0,,0.0,,,,0.0,,0.96,,20.0,,20.0,,21.0,,0.007,,,,1.0,,0.0,,,,83.0,,0.0,,,,,,7.49,,0.0,0.0
1938,,,0.05,,,,,,,,0.0,0.0,5.0,0.0,,,0.0,0.0,293.0,268.0,,,,,0.0,0.0,,,,136.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.1,1.0,7.6,7.5,0.0,0.0,0.0
1941,,,0.05,0.05,,,,,,0.0,0.0,,126.0,300.0,,,56.0,3.0,395.0,30.0,0.0,,,0.0,0.0,,,,140.0,20.0,36.0,5.0,,,,,2.0,2.0,6.8,,,,93.0,,3.0,,,,,2.0,4.8,1.0,9.2,6.7,1.0,1.0,0.0
1947,,,,,0.025,,0.97,1.2,,,0.0,0.0,,,,,,,,,,,,,,,,,27.0,22.0,0.01,0.01,,,,,,,,,,,2.3,2.4,8.7,8.6,,,,,,,7.6,7.8,0.0,0.0,0.0
1956,,,0.91,,0.192,,,,0.0,,,,0.0,,,,18.0,,503.0,,0.0,,0.0,,,,,,780.0,,,,,,,,2.0,,,,,,54.7,,3.0,,,,,,3.2,,7.3,,1.0,,1.0
